TransactionID,Product,Category,Price,Quantity Sold,Total Sale Value,Customer Age,Customer Gender,Purchase Date,Payment Method,Store Location,Discount Applied (%),Net Sale Value
7998,Fruits,Groceries,386.66,6,2319.96,33,Male,2017-06-11,Cash,Houston,37,1461.57
7999,Bed,Furniture,78.16,5,390.79999999999995,44,Female,2019-06-05,Cash,San Francisco,20,312.64
8000,Milk,Groceries,363.95,8,2911.6,24,Male,2016-08-16,PayPal,Seattle,6,2736.9
8001,Tablet,Electronics,476.31,6,2857.86,50,Female,2019-06-05,Gift Card,Seattle,14,2457.76
8002,Dining Table,Furniture,344.89,3,1034.67,53,Male,2016-07-14,Credit Card,Houston,7,962.24
8003,Fruits,Groceries,64.68,9,582.1200000000001,42,Male,2018-03-13,Credit Card,Houston,22,454.05
8004,Shampoo,Beauty,184.89,3,554.67,59,Female,2018-03-01,PayPal,New York,41,327.26
8005,Dining Table,Furniture,272.25,2,544.5,69,Male,2015-03-02,Cash,San Francisco,8,500.94
8006,Eggs,Groceries,243.3,2,486.6,19,Male,2022-04-05,Gift Card,New York,35,316.29
8007,Shoes,Apparel,40.13,2,80.26,64,Male,2018-05-09,Gift Card,Houston,16,67.42
8008,Sweater,Apparel,497.52,4,1990.08,43,Female,2018-01-18,Gift Card,Seattle,23,1532.36
8009,T-shirt,Apparel,405.58,10,4055.7999999999997,61,Male,2015-03-22,Credit Card,Seattle,39,2474.04
8010,Jacket,Apparel,381.62,1,381.62,55,Male,2023-08-26,Cash,Los Angeles,47,202.26
8011,Vegetables,Groceries,116.94,10,1169.4,19,Female,2021-01-15,Cash,Los Angeles,29,830.27
8012,Tablet,Electronics,460.21,10,4602.099999999999,69,Male,2022-06-15,PayPal,New York,34,3037.39
8013,T-shirt,Apparel,194.78,7,1363.46,70,Male,2019-03-08,Credit Card,Los Angeles,44,763.54
8014,T-shirt,Apparel,239.78,7,1678.46,38,Female,2020-12-22,Cash,New York,48,872.8
8015,Makeup Kit,Beauty,422.58,5,2112.9,27,Male,2019-03-18,Cash,Los Angeles,22,1648.06
8016,Milk,Groceries,392.5,4,1570.0,43,Female,2022-07-23,Credit Card,Houston,25,1177.5
8017,Shoes,Apparel,296.95,7,2078.65,70,Female,2022-04-05,Credit Card,Chicago,27,1517.41
8018,Headphones,Electronics,330.11,5,1650.5500000000002,47,Male,2019-08-28,Cash,Seattle,6,1551.52
8019,Perfume,Beauty,116.02,5,580.1,70,Female,2018-02-12,Cash,New York,11,516.29
8020,Bed,Furniture,162.78,10,1627.8,19,Female,2015-11-10,PayPal,Chicago,43,927.85
8021,Tablet,Electronics,193.79,4,775.16,54,Male,2016-03-27,Cash,Chicago,0,775.16
8022,Smartphone,Electronics,192.73,6,1156.3799999999999,48,Male,2023-06-21,Cash,Chicago,18,948.23
8023,Sofa,Furniture,402.52,2,805.04,48,Male,2018-03-18,PayPal,New York,15,684.28
8024,Smartphone,Electronics,248.27,4,993.08,59,Male,2016-02-13,PayPal,Los Angeles,19,804.39
8025,Fruits,Groceries,129.61,9,1166.4900000000002,49,Female,2016-10-21,PayPal,Seattle,41,688.23
8026,Sweater,Apparel,146.76,1,146.76,19,Female,2024-05-22,PayPal,San Francisco,13,127.68
8027,Eggs,Groceries,394.88,1,394.88,35,Female,2017-04-11,Credit Card,New York,32,268.52
8028,Laptop,Electronics,36.24,2,72.48,30,Male,2023-12-27,Credit Card,Chicago,33,48.56
8029,Milk,Groceries,486.99,3,1460.97,51,Female,2024-03-21,PayPal,Chicago,41,861.97
8030,Tablet,Electronics,218.07,1,218.07,18,Female,2022-03-07,Cash,New York,25,163.55
8031,Smartwatch,Electronics,173.31,8,1386.48,57,Male,2016-01-09,Gift Card,New York,45,762.56
8032,Sweater,Apparel,389.71,2,779.42,70,Female,2018-04-27,PayPal,New York,48,405.3
8033,T-shirt,Apparel,164.56,6,987.36,47,Male,2021-11-21,Credit Card,Houston,35,641.78
8034,Laptop,Electronics,239.95,9,2159.5499999999997,31,Male,2015-12-03,Cash,Chicago,17,1792.43
8035,Jacket,Apparel,16.51,1,16.51,18,Female,2020-12-08,Credit Card,Chicago,13,14.36
8036,Sofa,Furniture,182.64,5,913.1999999999999,66,Female,2020-08-31,Cash,New York,37,575.32
8037,Shampoo,Beauty,431.07,4,1724.28,23,Female,2022-12-02,PayPal,Seattle,20,1379.42
8038,T-shirt,Apparel,57.03,4,228.12,57,Female,2019-09-19,Credit Card,Seattle,20,182.5
8039,Jacket,Apparel,401.29,7,2809.03,67,Female,2024-09-25,Cash,Houston,50,1404.52
8040,Fruits,Groceries,311.12,6,1866.72,40,Male,2019-04-05,Cash,San Francisco,35,1213.37
8041,Shampoo,Beauty,25.69,4,102.76,27,Female,2020-01-11,Cash,Chicago,18,84.26
8042,T-shirt,Apparel,28.31,5,141.54999999999998,46,Male,2020-03-06,PayPal,New York,41,83.51
8043,Sweater,Apparel,44.02,9,396.18,56,Female,2015-07-26,Gift Card,Seattle,48,206.01
8044,Chair,Furniture,302.7,1,302.7,69,Male,2019-07-05,Gift Card,San Francisco,0,302.7
8045,Sofa,Furniture,386.14,8,3089.12,29,Male,2016-03-08,Cash,Chicago,18,2533.08
8046,Shoes,Apparel,355.04,8,2840.32,48,Female,2020-09-01,Credit Card,Chicago,9,2584.69
8047,Sweater,Apparel,319.44,5,1597.2,70,Female,2018-06-14,PayPal,Chicago,21,1261.79
8048,Vegetables,Groceries,419.69,7,2937.83,61,Male,2021-11-18,Credit Card,Los Angeles,42,1703.94
8049,Nail Polish,Beauty,479.87,3,1439.6100000000001,53,Female,2015-01-01,Cash,Seattle,26,1065.31
8050,Shampoo,Beauty,226.14,7,1582.98,69,Male,2020-02-03,Credit Card,San Francisco,23,1218.89
8051,Perfume,Beauty,290.66,4,1162.64,57,Female,2022-06-06,Cash,Los Angeles,45,639.45
8052,Desk,Furniture,221.66,10,2216.6,48,Female,2021-03-10,Gift Card,Seattle,25,1662.45
8053,Nail Polish,Beauty,303.42,7,2123.94,29,Male,2016-04-23,Cash,New York,10,1911.55
8054,Smartwatch,Electronics,270.72,3,812.1600000000001,65,Male,2015-04-24,Gift Card,Houston,48,422.32
8055,Dining Table,Furniture,452.66,7,3168.6200000000003,49,Female,2015-06-30,Credit Card,Houston,12,2788.39
8056,Sweater,Apparel,200.37,9,1803.33,40,Female,2021-06-03,Gift Card,Los Angeles,14,1550.86
8057,Nail Polish,Beauty,18.5,7,129.5,34,Female,2015-06-03,Credit Card,Houston,39,79.0
8058,Smartphone,Electronics,79.45,8,635.6,45,Female,2020-05-16,PayPal,Houston,18,521.19
8059,Sweater,Apparel,376.47,5,1882.3500000000001,48,Female,2014-10-27,Cash,Los Angeles,3,1825.88
8060,Nail Polish,Beauty,238.97,8,1911.76,22,Male,2017-09-05,Credit Card,New York,5,1816.17
8061,Shoes,Apparel,267.06,6,1602.3600000000001,18,Male,2021-01-07,PayPal,Chicago,45,881.3
8062,Vegetables,Groceries,48.21,4,192.84,65,Female,2021-08-30,PayPal,Chicago,29,136.92
8063,Shampoo,Beauty,266.17,8,2129.36,49,Female,2015-12-30,PayPal,Houston,33,1426.67
8064,Milk,Groceries,70.3,2,140.6,29,Female,2021-02-25,Credit Card,Houston,46,75.92
8065,Lotion,Beauty,479.65,10,4796.5,48,Female,2018-03-05,PayPal,Seattle,8,4412.78
8066,T-shirt,Apparel,131.36,9,1182.2400000000002,65,Male,2018-11-23,Cash,Los Angeles,36,756.63
8067,Smartphone,Electronics,448.47,9,4036.2300000000005,55,Male,2020-02-02,Gift Card,Houston,32,2744.64
8068,Eggs,Groceries,96.13,2,192.26,37,Male,2021-03-05,Credit Card,San Francisco,32,130.74
8069,Dining Table,Furniture,148.5,3,445.5,20,Male,2018-05-17,Cash,San Francisco,34,294.03
8070,Sofa,Furniture,208.91,9,1880.19,32,Male,2021-10-05,Credit Card,Houston,46,1015.3
8071,Smartphone,Electronics,133.45,5,667.25,35,Female,2016-07-27,Credit Card,New York,21,527.13
8072,Chair,Furniture,297.4,6,1784.3999999999999,18,Male,2017-10-22,Gift Card,New York,50,892.2
8073,Laptop,Electronics,297.53,8,2380.24,55,Female,2022-07-31,PayPal,Chicago,20,1904.19
8074,Jacket,Apparel,273.18,5,1365.9,61,Male,2015-10-24,Cash,Houston,36,874.18
8075,Jeans,Apparel,445.22,3,1335.66,53,Female,2018-03-31,PayPal,Houston,40,801.4
8076,Dining Table,Furniture,68.98,2,137.96,70,Male,2023-05-01,PayPal,Chicago,7,128.3
8077,Milk,Groceries,304.57,1,304.57,57,Male,2022-03-08,Credit Card,New York,4,292.39
8078,Bread,Groceries,300.24,8,2401.92,59,Female,2023-10-02,PayPal,Los Angeles,6,2257.8
8079,T-shirt,Apparel,282.06,4,1128.24,34,Female,2019-06-19,Gift Card,Chicago,18,925.16
8080,Headphones,Electronics,134.45,4,537.8,28,Male,2017-08-18,Credit Card,Seattle,47,285.03
8081,Lotion,Beauty,347.0,1,347.0,25,Male,2021-09-30,Gift Card,San Francisco,9,315.77
8082,Vegetables,Groceries,452.09,6,2712.54,53,Female,2018-11-19,Cash,New York,19,2197.16
8083,Smartphone,Electronics,316.11,5,1580.5500000000002,40,Female,2020-09-16,PayPal,Los Angeles,43,900.91
8084,Sweater,Apparel,489.37,4,1957.48,34,Male,2018-08-26,Cash,Chicago,0,1957.48
8085,Sofa,Furniture,230.68,9,2076.12,55,Female,2022-01-23,Cash,San Francisco,9,1889.27
8086,Perfume,Beauty,19.89,7,139.23000000000002,62,Female,2015-04-04,Gift Card,Seattle,15,118.35
8087,Shoes,Apparel,336.78,3,1010.3399999999999,69,Male,2021-11-03,Cash,Seattle,45,555.69
8088,Desk,Furniture,99.96,4,399.84,19,Male,2019-07-13,Gift Card,Los Angeles,25,299.88
8089,Nail Polish,Beauty,406.49,1,406.49,29,Female,2023-07-22,Cash,Los Angeles,39,247.96
8090,Headphones,Electronics,95.95,7,671.65,20,Female,2015-04-21,Credit Card,Seattle,5,638.07
8091,Fruits,Groceries,373.05,7,2611.35,46,Male,2015-06-17,Cash,Seattle,7,2428.56
8092,Laptop,Electronics,140.38,5,701.9,57,Male,2022-09-17,Credit Card,New York,11,624.69
8093,Perfume,Beauty,124.68,7,872.76,23,Female,2022-08-07,Gift Card,Los Angeles,24,663.3
8094,Jeans,Apparel,273.79,2,547.58,24,Male,2020-02-09,Credit Card,Houston,37,344.98
8095,Tablet,Electronics,280.63,5,1403.15,62,Male,2015-07-26,Gift Card,New York,49,715.61
8096,Jacket,Apparel,299.55,8,2396.4,19,Female,2022-12-15,Credit Card,Chicago,37,1509.73
8097,Perfume,Beauty,38.76,3,116.28,70,Female,2018-09-13,Gift Card,Chicago,4,111.63
8098,Lotion,Beauty,21.29,3,63.87,33,Male,2015-08-19,Cash,Los Angeles,8,58.76
8099,Vegetables,Groceries,499.04,1,499.04,54,Female,2015-09-03,Gift Card,Chicago,18,409.21
8100,Eggs,Groceries,466.07,2,932.14,61,Female,2023-02-18,PayPal,Chicago,18,764.35
8101,T-shirt,Apparel,455.02,9,4095.18,23,Male,2014-10-12,PayPal,San Francisco,35,2661.87
8102,Jeans,Apparel,384.32,3,1152.96,50,Male,2019-01-09,Cash,Chicago,33,772.48
8103,Shoes,Apparel,362.71,2,725.42,56,Female,2022-12-13,Cash,Los Angeles,34,478.78
8104,Vegetables,Groceries,424.84,5,2124.2,54,Male,2020-07-30,Gift Card,Chicago,3,2060.47
8105,Sofa,Furniture,482.63,1,482.63,37,Male,2016-08-11,Gift Card,Seattle,38,299.23
8106,Bed,Furniture,346.17,6,2077.02,48,Female,2018-04-01,PayPal,Seattle,7,1931.63
8107,Sofa,Furniture,271.4,1,271.4,65,Female,2020-05-24,Cash,Los Angeles,46,146.56
8108,Eggs,Groceries,212.84,6,1277.04,27,Male,2024-02-20,Credit Card,San Francisco,11,1136.57
8109,Shampoo,Beauty,247.05,9,2223.4500000000003,39,Male,2016-11-17,Cash,Chicago,20,1778.76
8110,Sofa,Furniture,360.8,4,1443.2,29,Female,2017-01-30,PayPal,Chicago,8,1327.74
8111,Sofa,Furniture,141.13,4,564.52,60,Male,2015-06-11,Credit Card,Seattle,44,316.13
8112,Eggs,Groceries,357.5,6,2145.0,38,Female,2015-09-13,Cash,San Francisco,37,1351.35
8113,Eggs,Groceries,335.57,3,1006.71,27,Female,2018-01-29,Cash,San Francisco,22,785.23
8114,Eggs,Groceries,264.03,4,1056.12,18,Male,2020-01-29,PayPal,New York,43,601.99
8115,Vegetables,Groceries,412.73,10,4127.3,28,Female,2016-07-17,Gift Card,Chicago,18,3384.39
8116,Shampoo,Beauty,59.36,8,474.88,34,Male,2021-08-12,Gift Card,San Francisco,50,237.44
8117,Milk,Groceries,52.7,9,474.3,57,Female,2021-05-11,Credit Card,Chicago,48,246.64
8118,Sweater,Apparel,350.97,8,2807.76,35,Female,2017-07-18,Credit Card,Chicago,39,1712.73
8119,T-shirt,Apparel,255.05,10,2550.5,29,Male,2019-12-25,Cash,Los Angeles,33,1708.83
8120,Bread,Groceries,383.07,3,1149.21,36,Male,2018-09-14,Credit Card,Seattle,29,815.94
8121,Dining Table,Furniture,399.91,6,2399.46,59,Male,2023-09-01,Gift Card,Seattle,25,1799.6
8122,Jacket,Apparel,82.38,10,823.8,40,Male,2020-07-02,PayPal,San Francisco,45,453.09
8123,Perfume,Beauty,305.81,6,1834.8600000000001,62,Male,2020-09-04,Gift Card,San Francisco,30,1284.4
8124,Tablet,Electronics,150.02,8,1200.16,38,Male,2023-11-23,Credit Card,Chicago,15,1020.14
8125,Tablet,Electronics,34.76,3,104.28,28,Female,2019-07-25,Cash,Los Angeles,32,70.91
8126,Nail Polish,Beauty,77.14,1,77.14,41,Female,2017-10-31,PayPal,Houston,3,74.83
8127,Vegetables,Groceries,263.16,1,263.16,53,Male,2017-08-15,Cash,Houston,14,226.32
8128,Eggs,Groceries,335.06,3,1005.1800000000001,26,Female,2023-03-15,Credit Card,Chicago,39,613.16
8129,Shoes,Apparel,472.07,1,472.07,28,Female,2018-02-11,Cash,Chicago,48,245.48
8130,Tablet,Electronics,345.12,9,3106.08,18,Male,2015-10-07,Credit Card,Chicago,4,2981.84
8131,Shoes,Apparel,299.35,7,2095.4500000000003,61,Female,2020-07-25,Gift Card,Chicago,12,1844.0
8132,Shampoo,Beauty,418.53,8,3348.24,66,Male,2021-07-08,Credit Card,San Francisco,32,2276.8
8133,Jacket,Apparel,476.08,6,2856.48,35,Female,2022-01-08,Credit Card,New York,32,1942.41
8134,Chair,Furniture,276.92,2,553.84,62,Female,2016-09-07,Credit Card,Houston,29,393.23
8135,T-shirt,Apparel,315.2,1,315.2,24,Male,2022-01-21,Credit Card,San Francisco,27,230.1
8136,Makeup Kit,Beauty,272.27,3,816.81,33,Male,2015-10-17,Cash,San Francisco,39,498.25
8137,Perfume,Beauty,15.07,2,30.14,36,Male,2021-11-14,Gift Card,Chicago,25,22.61
8138,Perfume,Beauty,118.37,10,1183.7,24,Male,2019-07-04,PayPal,Houston,42,686.55
8139,Bed,Furniture,350.47,6,2102.82,26,Female,2017-08-28,PayPal,Chicago,45,1156.55
8140,Perfume,Beauty,406.54,1,406.54,52,Male,2020-07-19,PayPal,Chicago,0,406.54
8141,Headphones,Electronics,237.06,7,1659.42,45,Male,2019-02-25,PayPal,San Francisco,32,1128.41
8142,Eggs,Groceries,77.05,10,770.5,47,Male,2024-03-31,Cash,San Francisco,46,416.07
8143,Tablet,Electronics,176.08,4,704.32,23,Female,2021-04-12,Gift Card,Seattle,37,443.72
8144,Jacket,Apparel,223.83,1,223.83,51,Female,2019-11-02,PayPal,New York,26,165.63
8145,Bed,Furniture,449.42,7,3145.94,22,Female,2022-12-21,Credit Card,Chicago,33,2107.78
8146,Lotion,Beauty,197.51,8,1580.08,55,Male,2022-05-06,Gift Card,Los Angeles,38,979.65
8147,Fruits,Groceries,205.3,8,1642.4,69,Male,2016-12-05,Credit Card,Seattle,8,1511.01
8148,Dining Table,Furniture,464.04,5,2320.2000000000003,25,Female,2015-09-10,PayPal,Chicago,21,1832.96
8149,Laptop,Electronics,99.26,7,694.82,44,Male,2015-04-21,Credit Card,Houston,45,382.15
8150,Vegetables,Groceries,135.57,6,813.42,54,Female,2023-07-13,Gift Card,Seattle,13,707.68
8151,Bed,Furniture,427.17,5,2135.85,26,Male,2019-04-27,Cash,Chicago,42,1238.79
8152,Shoes,Apparel,364.12,1,364.12,38,Male,2024-07-08,Cash,Houston,32,247.6
8153,Fruits,Groceries,249.82,7,1748.74,49,Male,2018-03-10,Cash,Chicago,29,1241.61
8154,Eggs,Groceries,381.54,4,1526.16,44,Female,2017-02-10,Gift Card,Chicago,31,1053.05
8155,T-shirt,Apparel,355.39,3,1066.17,36,Male,2022-01-12,PayPal,Seattle,50,533.09
8156,Fruits,Groceries,489.94,9,4409.46,56,Male,2018-01-22,Gift Card,Chicago,16,3703.95
8157,Vegetables,Groceries,342.51,6,2055.06,45,Female,2023-08-26,Credit Card,Los Angeles,49,1048.08
8158,T-shirt,Apparel,253.16,3,759.48,36,Male,2021-07-12,Credit Card,Houston,21,599.99
8159,Nail Polish,Beauty,197.84,7,1384.88,54,Male,2019-11-06,PayPal,Chicago,48,720.14
8160,Sofa,Furniture,18.26,2,36.52,65,Male,2019-05-11,Gift Card,New York,15,31.04
8161,Makeup Kit,Beauty,272.16,2,544.32,36,Female,2017-07-26,Gift Card,Seattle,38,337.48
8162,Dining Table,Furniture,338.25,4,1353.0,59,Male,2023-12-07,Credit Card,New York,8,1244.76
8163,Shoes,Apparel,432.37,1,432.37,30,Female,2024-06-17,PayPal,New York,26,319.95
8164,Eggs,Groceries,386.96,3,1160.8799999999999,48,Male,2022-10-12,Cash,Seattle,27,847.44
8165,Makeup Kit,Beauty,428.0,1,428.0,55,Female,2023-09-25,PayPal,New York,46,231.12
8166,Smartphone,Electronics,459.16,4,1836.64,22,Male,2024-06-30,Gift Card,New York,41,1083.62
8167,Headphones,Electronics,30.6,8,244.8,39,Female,2015-01-25,Gift Card,Los Angeles,48,127.3
8168,Smartwatch,Electronics,26.65,4,106.6,38,Male,2023-10-12,Cash,Houston,7,99.14
8169,Shampoo,Beauty,353.0,7,2471.0,35,Female,2021-09-16,PayPal,Seattle,35,1606.15
8170,Shoes,Apparel,222.91,4,891.64,26,Female,2022-09-25,Cash,New York,19,722.23
8171,Bed,Furniture,446.41,3,1339.23,32,Male,2016-08-18,Credit Card,Houston,32,910.68
8172,Laptop,Electronics,31.68,4,126.72,54,Male,2017-02-01,Gift Card,Chicago,12,111.51
8173,Sofa,Furniture,137.99,10,1379.9,20,Female,2024-06-07,Credit Card,Los Angeles,12,1214.31
8174,Lotion,Beauty,411.8,4,1647.2,20,Male,2017-02-17,Cash,Los Angeles,14,1416.59
8175,Sweater,Apparel,6.55,4,26.2,20,Female,2018-12-28,Credit Card,San Francisco,10,23.58
8176,Laptop,Electronics,270.96,7,1896.7199999999998,55,Female,2018-06-25,Cash,Seattle,32,1289.77
8177,Jacket,Apparel,215.31,8,1722.48,57,Female,2017-10-12,PayPal,Seattle,47,912.91
8178,Chair,Furniture,441.75,2,883.5,50,Male,2021-05-22,Gift Card,Seattle,23,680.29
8179,Nail Polish,Beauty,389.16,7,2724.1200000000003,20,Male,2021-09-06,Cash,Chicago,9,2478.95
8180,Shampoo,Beauty,79.36,7,555.52,66,Male,2015-03-11,Gift Card,New York,28,399.97
8181,Lotion,Beauty,481.75,4,1927.0,20,Female,2020-11-07,Gift Card,Houston,2,1888.46
8182,Fruits,Groceries,113.62,1,113.62,70,Female,2015-09-18,PayPal,Houston,35,73.85
8183,Shoes,Apparel,154.04,9,1386.36,39,Female,2021-10-13,PayPal,Los Angeles,33,928.86
8184,Tablet,Electronics,180.71,3,542.13,26,Male,2020-08-17,Cash,Chicago,49,276.49
8185,Smartwatch,Electronics,383.91,6,2303.46,36,Male,2019-08-27,Gift Card,New York,27,1681.53
8186,Jacket,Apparel,9.98,1,9.98,34,Female,2020-12-29,PayPal,San Francisco,30,6.99
8187,Shampoo,Beauty,238.18,8,1905.44,27,Male,2018-03-16,PayPal,Los Angeles,48,990.83
8188,Makeup Kit,Beauty,477.67,8,3821.36,24,Female,2024-05-08,Credit Card,San Francisco,17,3171.73
8189,Chair,Furniture,396.27,2,792.54,22,Male,2020-11-19,Cash,Los Angeles,27,578.55
8190,T-shirt,Apparel,72.85,2,145.7,54,Female,2017-09-24,Gift Card,San Francisco,43,83.05
8191,Shampoo,Beauty,252.24,5,1261.2,69,Female,2015-05-17,Credit Card,Seattle,17,1046.8
8192,Shoes,Apparel,320.5,7,2243.5,36,Male,2017-11-25,PayPal,Chicago,44,1256.36
8193,Shoes,Apparel,402.63,8,3221.04,38,Female,2017-12-22,Cash,Los Angeles,11,2866.73
8194,Dining Table,Furniture,298.85,8,2390.8,32,Female,2023-07-12,Credit Card,San Francisco,9,2175.63
8195,Headphones,Electronics,161.82,4,647.28,34,Male,2017-09-12,Gift Card,Los Angeles,31,446.62
8196,Smartphone,Electronics,294.39,4,1177.56,61,Female,2019-04-01,PayPal,Los Angeles,24,894.95
8197,T-shirt,Apparel,341.22,3,1023.6600000000001,57,Male,2019-09-07,PayPal,San Francisco,8,941.77
8198,Bread,Groceries,6.46,4,25.84,60,Female,2018-04-23,Credit Card,San Francisco,43,14.73
8199,Chair,Furniture,230.76,10,2307.6,32,Male,2022-02-21,Credit Card,Seattle,24,1753.78
8200,Headphones,Electronics,339.31,8,2714.48,58,Male,2021-05-01,Credit Card,New York,33,1818.7
8201,Makeup Kit,Beauty,130.15,10,1301.5,54,Male,2020-05-12,Credit Card,Houston,26,963.11
8202,Bread,Groceries,326.87,10,3268.7,24,Male,2021-08-30,Cash,San Francisco,4,3137.95
8203,Bed,Furniture,460.74,8,3685.92,50,Female,2021-08-23,PayPal,San Francisco,17,3059.31
8204,Bed,Furniture,353.72,10,3537.2000000000003,38,Male,2023-05-04,PayPal,Houston,13,3077.36
8205,Makeup Kit,Beauty,443.34,1,443.34,43,Female,2022-03-23,Gift Card,New York,16,372.41
8206,Sofa,Furniture,242.35,5,1211.75,64,Female,2020-09-02,Credit Card,San Francisco,46,654.35
8207,Shampoo,Beauty,14.2,8,113.6,18,Male,2021-01-03,Credit Card,San Francisco,46,61.34
8208,Eggs,Groceries,111.29,5,556.45,25,Female,2014-11-16,Credit Card,San Francisco,44,311.61
8209,Headphones,Electronics,443.01,9,3987.09,51,Female,2016-06-07,Gift Card,Houston,36,2551.74
8210,Sweater,Apparel,117.55,9,1057.95,46,Female,2018-11-07,Credit Card,Seattle,16,888.68
8211,T-shirt,Apparel,71.92,8,575.36,38,Male,2019-03-28,Gift Card,Los Angeles,2,563.85
8212,Jacket,Apparel,394.64,8,3157.12,32,Female,2024-05-04,PayPal,San Francisco,5,2999.26
8213,Nail Polish,Beauty,165.41,2,330.82,40,Male,2015-04-20,PayPal,Seattle,23,254.73
8214,Bed,Furniture,237.22,6,1423.32,67,Male,2015-06-05,Credit Card,San Francisco,47,754.36
8215,Lotion,Beauty,147.03,3,441.09000000000003,69,Female,2024-07-21,Cash,Houston,27,322.0
8216,Jeans,Apparel,118.1,3,354.29999999999995,39,Female,2024-02-12,Credit Card,Seattle,41,209.04
8217,Bread,Groceries,54.64,10,546.4,62,Female,2024-07-10,Cash,New York,28,393.41
8218,Sweater,Apparel,470.93,1,470.93,52,Male,2018-12-27,Cash,Los Angeles,40,282.56
8219,Headphones,Electronics,234.69,5,1173.45,27,Female,2024-09-06,PayPal,Houston,7,1091.31
8220,Eggs,Groceries,208.69,9,1878.21,66,Female,2019-06-16,PayPal,Los Angeles,2,1840.65
8221,Shoes,Apparel,35.7,4,142.8,23,Male,2018-03-09,Credit Card,Los Angeles,10,128.52
8222,Milk,Groceries,266.32,5,1331.6,22,Male,2024-05-18,Cash,Los Angeles,22,1038.65
8223,Sweater,Apparel,491.58,10,4915.8,45,Female,2016-02-09,Credit Card,San Francisco,47,2605.37
8224,Perfume,Beauty,358.7,5,1793.5,57,Female,2023-03-14,PayPal,New York,6,1685.89
8225,Tablet,Electronics,366.61,8,2932.88,50,Male,2020-12-25,Cash,Los Angeles,7,2727.58
8226,Headphones,Electronics,164.48,6,986.8799999999999,40,Female,2023-02-28,Gift Card,New York,42,572.39
8227,Perfume,Beauty,61.15,2,122.3,66,Female,2018-02-17,PayPal,Seattle,9,111.29
8228,Tablet,Electronics,422.77,2,845.54,62,Female,2017-12-14,PayPal,Seattle,5,803.26
8229,Bread,Groceries,183.35,6,1100.1,20,Male,2021-03-27,PayPal,New York,30,770.07
8230,Bed,Furniture,225.45,3,676.3499999999999,31,Female,2020-04-12,Gift Card,Houston,30,473.44
8231,Makeup Kit,Beauty,123.01,6,738.0600000000001,30,Male,2015-01-08,Credit Card,San Francisco,40,442.84
8232,Laptop,Electronics,46.64,7,326.48,63,Male,2020-09-09,Gift Card,Chicago,6,306.89
8233,T-shirt,Apparel,42.28,6,253.68,39,Male,2023-10-02,Gift Card,San Francisco,35,164.89
8234,Bed,Furniture,224.2,2,448.4,63,Male,2020-04-24,Cash,Chicago,5,425.98
8235,Headphones,Electronics,23.75,1,23.75,48,Male,2020-08-08,Gift Card,Los Angeles,21,18.76
8236,Laptop,Electronics,165.86,1,165.86,39,Female,2017-12-05,Cash,Chicago,41,97.86
8237,Lotion,Beauty,414.73,7,2903.11,61,Male,2022-10-04,PayPal,New York,3,2816.02
8238,Lotion,Beauty,447.45,10,4474.5,46,Female,2016-08-18,Credit Card,Los Angeles,44,2505.72
8239,Makeup Kit,Beauty,130.63,1,130.63,52,Male,2017-05-09,PayPal,San Francisco,41,77.07
8240,Milk,Groceries,200.2,7,1401.3999999999999,18,Female,2020-01-18,Cash,New York,32,952.95
8241,Fruits,Groceries,320.95,9,2888.5499999999997,68,Female,2015-04-18,Gift Card,San Francisco,29,2050.87
8242,T-shirt,Apparel,436.64,8,3493.12,56,Female,2015-05-25,PayPal,San Francisco,35,2270.53
8243,Shampoo,Beauty,289.14,4,1156.56,24,Male,2018-10-27,PayPal,Seattle,5,1098.73
8244,Nail Polish,Beauty,184.66,5,923.3,43,Female,2015-06-29,Cash,Los Angeles,16,775.57
8245,Dining Table,Furniture,281.34,10,2813.3999999999996,41,Male,2015-08-11,Gift Card,Los Angeles,27,2053.78
8246,Jacket,Apparel,210.43,6,1262.58,46,Female,2021-12-21,PayPal,Seattle,10,1136.32
8247,Laptop,Electronics,486.81,3,1460.43,22,Male,2024-04-19,Cash,Los Angeles,31,1007.7
8248,Nail Polish,Beauty,409.53,4,1638.12,55,Female,2024-07-16,Cash,New York,39,999.25
8249,Dining Table,Furniture,328.23,5,1641.15,22,Female,2021-11-11,Cash,Chicago,47,869.81
8250,Fruits,Groceries,48.11,8,384.88,62,Male,2021-05-22,Cash,New York,31,265.57
8251,Chair,Furniture,239.86,2,479.72,62,Male,2019-09-08,Cash,New York,20,383.78
8252,Jacket,Apparel,214.5,5,1072.5,68,Female,2022-03-16,Gift Card,Chicago,28,772.2
8253,Nail Polish,Beauty,491.19,3,1473.57,55,Female,2020-07-10,Gift Card,Chicago,50,736.78
8254,Makeup Kit,Beauty,146.99,2,293.98,68,Male,2021-08-26,Cash,Chicago,35,191.09
8255,Eggs,Groceries,161.71,3,485.13,42,Male,2018-05-09,Gift Card,San Francisco,41,286.23
8256,Bread,Groceries,51.56,5,257.8,34,Female,2024-05-26,PayPal,Seattle,43,146.95
8257,Jacket,Apparel,463.59,6,2781.54,53,Female,2019-06-02,Cash,Houston,24,2113.97
8258,Jacket,Apparel,274.67,2,549.34,70,Male,2018-01-04,Credit Card,Houston,0,549.34
8259,Nail Polish,Beauty,184.05,2,368.1,20,Female,2021-03-29,Credit Card,Los Angeles,47,195.09
